epoch,train_loss,validation_loss,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_roc_auc
1,0.6989337109020455,0.6862436809810982,0.5165876777251185,0.4846938775510204,0.9895833333333334,0.6506849315068494,0.7683876811594202
2,0.6803001340739385,0.6679429329967047,0.6966824644549763,0.6111111111111112,0.9166666666666666,0.7333333333333333,0.8192934782608696
3,0.6645351087636936,0.6487316466620748,0.7440758293838863,0.6842105263157895,0.8125,0.7428571428571429,0.8302536231884057
4,0.6422430950693105,0.6275986009299472,0.7535545023696683,0.75,0.6875,0.717391304347826,0.8327898550724637
5,0.6248162530212357,0.6062255792708193,0.7440758293838863,0.7560975609756098,0.6458333333333334,0.6966292134831461,0.8336050724637681
6,0.6036852000022698,0.5852350917472658,0.7345971563981043,0.75,0.625,0.6818181818181818,0.833695652173913
7,0.5842222717026092,0.5666094775448478,0.7393364928909952,0.7530864197530864,0.6354166666666666,0.6892655367231638,0.8356884057971015
8,0.5708254527649704,0.5504480673803538,0.7393364928909952,0.7530864197530864,0.6354166666666666,0.6892655367231638,0.8380434782608696
9,0.5572595712977372,0.5367183631630306,0.7440758293838863,0.7560975609756098,0.6458333333333334,0.6966292134831461,0.841213768115942
10,0.5434079093865228,0.5253282371572974,0.7582938388625592,0.7710843373493976,0.6666666666666666,0.7150837988826816,0.8425724637681159
11,0.5299261330426941,0.5161813770142777,0.7677725118483413,0.7764705882352941,0.6875,0.7292817679558011,0.8451992753623189
12,0.52242544272192,0.5077968248258835,0.7772511848341233,0.7816091954022989,0.7083333333333334,0.7431693989071039,0.8485507246376812
13,0.5142174628988563,0.4995147742648825,0.7772511848341233,0.7816091954022989,0.7083333333333334,0.7431693989071039,0.8516304347826087
14,0.5035872964248114,0.4930884364939414,0.7914691943127962,0.7888888888888889,0.7395833333333334,0.7634408602150538,0.8526268115942028
15,0.49728287206708605,0.48654950978631656,0.7914691943127962,0.7888888888888889,0.7395833333333334,0.7634408602150538,0.8560688405797102
16,0.48906114336858864,0.4810085485896793,0.7867298578199052,0.7865168539325843,0.7291666666666666,0.7567567567567568,0.8583333333333334
17,0.48595718040726504,0.4762022818716781,0.7867298578199052,0.7802197802197802,0.7395833333333334,0.7593582887700535,0.8602355072463769
18,0.4766765903959919,0.4717228101893059,0.7962085308056872,0.7849462365591398,0.7604166666666666,0.7724867724867724,0.8622282608695652
19,0.47388976533076377,0.46716344639023333,0.7914691943127962,0.776595744680851,0.7604166666666666,0.7684210526315789,0.8644927536231884
20,0.474413457820424,0.4641532405010332,0.7914691943127962,0.776595744680851,0.7604166666666666,0.7684210526315789,0.8661231884057972
21,0.45811559586903944,0.45986463489690665,0.7962085308056872,0.7849462365591398,0.7604166666666666,0.7724867724867724,0.8671195652173912
22,0.4570608978311079,0.4564607223910743,0.7962085308056872,0.7849462365591398,0.7604166666666666,0.7724867724867724,0.8696557971014492
