epoch,train_loss,validation_loss,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_roc_auc
1,0.671855108310885,0.6572606518370281,0.6540284360189573,0.7346938775510204,0.375,0.496551724137931,0.7027173913043478
2,0.6453284173673582,0.6368296451478208,0.6777251184834123,0.7692307692307693,0.4166666666666667,0.5405405405405406,0.7634057971014493
3,0.632900106383671,0.6205392304754935,0.7061611374407583,0.7741935483870968,0.5,0.6075949367088608,0.7811594202898551
4,0.6155470570776952,0.6063556685266902,0.7203791469194313,0.7761194029850746,0.5416666666666666,0.6380368098159509,0.7910326086956522
5,0.600862282026705,0.5944055861206416,0.7251184834123223,0.7794117647058824,0.5520833333333334,0.6463414634146342,0.8002717391304348
6,0.5957985416425929,0.5839107389698661,0.7345971563981043,0.7857142857142857,0.5729166666666666,0.6626506024096386,0.8061594202898551
7,0.5832694902538829,0.5742524924436452,0.7298578199052133,0.7746478873239436,0.5729166666666666,0.6586826347305389,0.8127717391304348
8,0.5746868912435511,0.5656819199498796,0.7298578199052133,0.7671232876712328,0.5833333333333334,0.6627218934911243,0.8179347826086957
9,0.5643159380869792,0.5579343658487944,0.7251184834123223,0.7567567567567568,0.5833333333333334,0.6588235294117647,0.822463768115942
10,0.5550206255516831,0.550945994695781,0.7251184834123223,0.75,0.59375,0.6627906976744186,0.8269021739130434
11,0.5499395635487204,0.544645390804345,0.7251184834123223,0.75,0.59375,0.6627906976744186,0.8316123188405796
12,0.5422955827427363,0.5384179540155059,0.7203791469194313,0.7402597402597403,0.59375,0.6589595375722543,0.8346014492753624
13,0.5354283845155972,0.5328914774537652,0.7345971563981043,0.75,0.625,0.6818181818181818,0.8369565217391305
14,0.5341567213990651,0.527877098858639,0.7393364928909952,0.7530864197530864,0.6354166666666666,0.6892655367231638,0.8397644927536232
15,0.5221700452683518,0.5226130016607131,0.7582938388625592,0.7710843373493976,0.6666666666666666,0.7150837988826816,0.8420289855072464
16,0.5236661836840787,0.5183335493243701,0.7582938388625592,0.7647058823529411,0.6770833333333334,0.7182320441988951,0.8446557971014493
17,0.5128875802561623,0.5143123634901092,0.7582938388625592,0.7647058823529411,0.6770833333333334,0.7182320441988951,0.8464673913043477
18,0.5090461421762356,0.5099913969424099,0.7630331753554502,0.7674418604651163,0.6875,0.7252747252747253,0.8477355072463768
19,0.507634568681072,0.506189200550459,0.7725118483412322,0.7727272727272727,0.7083333333333334,0.7391304347826086,0.8494565217391304
20,0.5044728122996266,0.5027141083755764,0.7725118483412322,0.7727272727272727,0.7083333333333334,0.7391304347826086,0.8517210144927536
21,0.49869722944561695,0.49940375143317817,0.7772511848341233,0.7752808988764045,0.71875,0.745945945945946,0.852626811594203
22,0.48931923681872314,0.49590448378386653,0.7772511848341233,0.7752808988764045,0.71875,0.745945945945946,0.8546195652173914
23,0.4916679823808681,0.49252168770649984,0.7819905213270142,0.7777777777777778,0.7291666666666666,0.7526881720430108,0.8570652173913044
24,0.48805178558699175,0.4895755794093507,0.7819905213270142,0.7777777777777778,0.7291666666666666,0.7526881720430108,0.8580615942028985
25,0.48316158476249177,0.487000920761253,0.7725118483412322,0.7666666666666667,0.71875,0.7419354838709677,0.8594202898550725
26,0.47742662452435297,0.4840476059518154,0.7772511848341233,0.7692307692307693,0.7291666666666666,0.7486631016042781,0.8610507246376812
27,0.47596707611321554,0.4819581322195406,0.7772511848341233,0.7692307692307693,0.7291666666666666,0.7486631016042781,0.8618659420289855
28,0.47600950168120904,0.47917104657227394,0.7772511848341233,0.7692307692307693,0.7291666666666666,0.7486631016042781,0.8629528985507245
29,0.4707668563649324,0.477058138327576,0.7772511848341233,0.7634408602150538,0.7395833333333334,0.7513227513227513,0.8635869565217391
30,0.4654681295474653,0.47506544855533617,0.7819905213270142,0.7659574468085106,0.75,0.7578947368421053,0.863677536231884
31,0.46609768918400557,0.4726134934131568,0.7867298578199052,0.7684210526315789,0.7604166666666666,0.7643979057591623,0.8648550724637681
32,0.4577781127440972,0.47055291366803137,0.7867298578199052,0.7684210526315789,0.7604166666666666,0.7643979057591623,0.8659420289855073
33,0.4628353827010977,0.46854455973864734,0.7867298578199052,0.7684210526315789,0.7604166666666666,0.7643979057591623,0.8677536231884059
34,0.45404817816201476,0.46685704716008986,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8683876811594203
35,0.45498702778510774,0.46501994005876696,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8695652173913043
36,0.4565818404175633,0.46296241964209134,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8707427536231884
37,0.44727895713785787,0.4611868563139043,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8708333333333333
38,0.44964112530540884,0.45953881429834953,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8703804347826087
39,0.4446351008483099,0.457838324150203,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8710144927536232
40,0.4461175744219607,0.45634348400961167,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8718297101449276
41,0.44643235588413116,0.4552963678305748,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8716485507246376
42,0.44324648433308583,0.4539038570006312,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8723731884057971
43,0.43848371258268437,0.45305677725805493,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8729166666666667
44,0.44206244000902095,0.451675357411823,0.7867298578199052,0.7684210526315789,0.7604166666666666,0.7643979057591623,0.873641304347826
45,0.4362675672394808,0.45013638949507223,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8747282608695652
46,0.42834294065037654,0.4491147898949718,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8753623188405797
47,0.42967712037786754,0.44754739268131166,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8754528985507246
48,0.42971328222596067,0.4467364202178485,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8758152173913044
49,0.4278604595050269,0.4457371034328406,0.7867298578199052,0.7684210526315789,0.7604166666666666,0.7643979057591623,0.8760869565217392
50,0.42825798670875076,0.4447307291471563,0.7867298578199052,0.7628865979381443,0.7708333333333334,0.7668393782383419,0.8770833333333333
51,0.4265101627664351,0.44334587228806666,0.7867298578199052,0.7628865979381443,0.7708333333333334,0.7668393782383419,0.8773550724637681
52,0.419071996728155,0.4423242017838627,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.877445652173913
53,0.4235578450868138,0.4416216617511912,0.7819905213270142,0.7604166666666666,0.7604166666666666,0.7604166666666666,0.8770833333333333
54,0.41552621150921815,0.44067890045202174,0.7867298578199052,0.7628865979381443,0.7708333333333334,0.7668393782383419,0.8778079710144927
55,0.4164753179745318,0.43947236331718226,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8775362318840579
56,0.41912658818393134,0.43834186391242874,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8777173913043478
57,0.4152907308451787,0.43675563120728983,0.7914691943127962,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.8796195652173913
58,0.4138074677397772,0.43647047947933326,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8794384057971014
59,0.42048282509455337,0.4354347073918835,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8798007246376811
60,0.4109579758499865,0.434620917267144,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8804347826086957
61,0.4119114995992622,0.43460282881113027,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8802536231884058
62,0.40471094500269045,0.4335807040686856,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8807065217391304
63,0.41155902413852413,0.43293258321793726,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8808876811594203
64,0.4047542654534676,0.43142063767424127,0.7962085308056872,0.7731958762886598,0.78125,0.7772020725388601,0.8815217391304347
65,0.4078445376238365,0.4307170613399614,0.8056872037914692,0.7835051546391752,0.7916666666666666,0.7875647668393783,0.8822463768115941
66,0.4055784063972754,0.4300608562914681,0.8056872037914692,0.7835051546391752,0.7916666666666666,0.7875647668393783,0.8828804347826087
67,0.4022170611759946,0.4293588406949247,0.8104265402843602,0.7857142857142857,0.8020833333333334,0.7938144329896907,0.8827898550724638
68,0.4064851407478713,0.42861134407079615,0.8104265402843602,0.7857142857142857,0.8020833333333334,0.7938144329896907,0.8835144927536231
69,0.39918978871117,0.4275612559928713,0.8104265402843602,0.7857142857142857,0.8020833333333334,0.7938144329896907,0.8841485507246377
70,0.40048827310473895,0.4269731702962758,0.8151658767772512,0.7938144329896907,0.8020833333333334,0.7979274611398963,0.8841485507246377
71,0.4085286225005542,0.4269925125684783,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8848731884057971
72,0.4064640313705091,0.42587900825586367,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8847826086956522
73,0.40011228781860775,0.4258004038537283,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8851449275362319
74,0.4036425677694884,0.4250750616545926,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8857789855072464
75,0.40144490386101983,0.424513549460054,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8861413043478261
76,0.3973780485800294,0.4235589467518702,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8870471014492753
77,0.39540364677230094,0.42310210412712457,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8872282608695652
78,0.38969181957052557,0.42263906261932227,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8870471014492753
79,0.3904789524994711,0.42240225251817026,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8866847826086957
80,0.39662889522872646,0.4213491853379525,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8879528985507247
81,0.3997915825880578,0.4212060069303377,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8875905797101449
82,0.39224657352708836,0.42059484251302565,0.8199052132701422,0.8020833333333334,0.8020833333333334,0.8020833333333334,0.8878623188405798
