epoch,train_loss,validation_loss,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_roc_auc
1,0.5177771861170545,0.46964383879881977,0.7804878048780488,0.7662337662337663,0.748730964467005,0.7573812580231065,0.8577158447374429
2,0.45404446684500405,0.43786262873988535,0.8002322880371661,0.8189655172413793,0.7233502538071066,0.7681940700808625,0.8774769290970554
3,0.43095832833277636,0.41401379916310727,0.8118466898954704,0.8118279569892473,0.766497461928934,0.7885117493472585,0.8935151469037707
4,0.410823523552416,0.40766699842321197,0.8141695702671312,0.8268156424581006,0.751269035532995,0.7872340425531915,0.8971673605147883
5,0.3963993291622846,0.39329795433807596,0.8304297328687572,0.8351351351351352,0.7842639593908629,0.8089005235602095,0.9046022239372168
6,0.3904603192056533,0.3935736344389522,0.8292682926829268,0.8064516129032258,0.8248730964467005,0.8155583437892095,0.9040261307188122
7,0.38187764292730314,0.3817613073273126,0.8315911730545877,0.8217054263565892,0.8071065989847716,0.8143405889884763,0.9093468407265297
8,0.3706168057179226,0.3808165559162246,0.835075493612079,0.828125,0.8071065989847716,0.8174807197943444,0.909634887335732
9,0.3673084475678989,0.377053590151768,0.8408826945412311,0.8253164556962025,0.8274111675126904,0.826362484157161,0.9115153425580713
10,0.36259234923336414,0.3732354085412175,0.8420441347270615,0.8274111675126904,0.8274111675126904,0.8274111675126904,0.9136023217643671
11,0.35439407703403814,0.3691296236509507,0.8397212543554007,0.8168316831683168,0.8375634517766497,0.8270676691729323,0.9158523462211546
12,0.34829977626980607,0.3723524872572718,0.8385598141695703,0.8346456692913385,0.8071065989847716,0.8206451612903226,0.9143795041250449
13,0.34880579268057965,0.36636795056821575,0.8385598141695703,0.8163771712158809,0.8350253807106599,0.8255959849435383,0.9167490950988597
14,0.3373763486017935,0.3643034380902812,0.8455284552845529,0.8222222222222222,0.8451776649746193,0.8335419274092616,0.9176730181849803
15,0.3380970414146272,0.36275055831456154,0.8501742160278746,0.8459530026109661,0.8223350253807107,0.833976833976834,0.9192436874313852
16,0.3317009462575248,0.35634254779272934,0.8385598141695703,0.8117359413202934,0.8426395939086294,0.8268991282689913,0.9216839313470799
17,0.3287377796239323,0.35618750126242776,0.8490127758420442,0.8384615384615385,0.8299492385786802,0.8341836734693877,0.9213687105294622
18,0.3272899818922526,0.3610524009398329,0.851335656213705,0.8674033149171271,0.7969543147208121,0.8306878306878307,0.9208632702529376
19,0.32346267102958504,0.3607151228999427,0.8455284552845529,0.8270676691729323,0.8375634517766497,0.832282471626734,0.9199121729584017
20,0.320543704789535,0.35988733023578146,0.8478513356562137,0.8469656992084432,0.8147208121827412,0.8305304010349288,0.9197654322329591
21,0.31206311886087224,0.3586849817761699,0.8524970963995354,0.8657534246575342,0.8020304568527918,0.8326745718050066,0.9215263209382709
22,0.31396157287044985,0.3528751331477769,0.8490127758420442,0.8492063492063492,0.8147208121827412,0.8316062176165803,0.9246676594310808
23,0.3086814050451083,0.3518302798201952,0.8524970963995354,0.8431876606683805,0.8324873096446701,0.8378033205619413,0.9244393960803923
24,0.313452609311911,0.35313150393976706,0.851335656213705,0.8481675392670157,0.8223350253807107,0.8350515463917526,0.9248415743649387
25,0.3144952125885215,0.34117971466254965,0.8559814169570267,0.8443877551020408,0.8401015228426396,0.8422391857506362,0.9281405232665573
26,0.30073656180390607,0.34434631639933616,0.8536585365853658,0.8471502590673575,0.8299492385786802,0.8384615384615385,0.9271513820802402
27,0.305740790399158,0.35093736354343846,0.8466898954703833,0.848404255319149,0.8096446700507615,0.8285714285714286,0.9250154892987968
28,0.3038874829440941,0.34902496828019414,0.8536585365853658,0.8489583333333334,0.8274111675126904,0.8380462724935732,0.9261731105772889
29,0.29757405738511983,0.34648293052539314,0.8501742160278746,0.8423772609819121,0.8274111675126904,0.8348271446862996,0.9264068087696606
30,0.30016045742651304,0.3408542727136446,0.8501742160278746,0.8423772609819121,0.8274111675126904,0.8348271446862996,0.9288090087935739
31,0.29408696908490245,0.3405537527058875,0.8571428571428571,0.8501291989664083,0.8350253807106599,0.8425096030729834,0.9279068250741856
32,0.29024891799658037,0.32793796484755583,0.8629500580720093,0.850253807106599,0.850253807106599,0.850253807106599,0.9344775486690072
33,0.2910773220751367,0.33465657655785724,0.8583042973286876,0.8675675675675676,0.8147208121827412,0.8403141361256544,0.9323090468374655
34,0.2841722835729152,0.33148823642149206,0.8641114982578397,0.8542199488491049,0.8477157360406091,0.8509554140127389,0.9327655735388427
35,0.2918476419641042,0.3265777096308067,0.8617886178861789,0.8534704370179949,0.8426395939086294,0.8480204342273308,0.9347764649615756
36,0.2823870959754603,0.32537954394964114,0.8606271777003485,0.8586387434554974,0.8324873096446701,0.845360824742268,0.9358199545647236
