epoch,train_loss,validation_loss,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_roc_auc
1,0.6225987448669696,0.5272830156918386,0.7393364928909952,0.759493670886076,0.625,0.6857142857142857,0.8393115942028986
2,0.5087422971765059,0.46886422580452325,0.7914691943127962,0.776595744680851,0.7604166666666666,0.7684210526315789,0.8635869565217391
3,0.44338971167838165,0.43296442509262484,0.8199052132701422,0.7959183673469388,0.8125,0.8041237113402062,0.8803442028985509
4,0.4113917661872764,0.4115824084993787,0.8293838862559242,0.8061224489795918,0.8229166666666666,0.8144329896907216,0.8940217391304348
5,0.3924562884395233,0.40447776619856957,0.8246445497630331,0.7920792079207921,0.8333333333333334,0.8121827411167513,0.9009963768115943
6,0.375798311698762,0.4039546086042413,0.8199052132701422,0.8085106382978723,0.7916666666666666,0.8,0.9019927536231884
7,0.36358151066062855,0.3954082860200891,0.8246445497630331,0.8041237113402062,0.8125,0.8082901554404145,0.9055253623188406
8,0.35329474906480185,0.39833182717951554,0.8341232227488151,0.8144329896907216,0.8229166666666666,0.8186528497409327,0.9042572463768116
9,0.3456925095753879,0.4059967202315398,0.8199052132701422,0.8222222222222222,0.7708333333333334,0.7956989247311828,0.9067028985507247
10,0.3386536609483076,0.3928838814321852,0.8246445497630331,0.7920792079207921,0.8333333333333334,0.8121827411167513,0.907608695652174
11,0.33531594919847285,0.3873450811157859,0.8246445497630331,0.797979797979798,0.8229166666666666,0.8102564102564103,0.9120471014492754
12,0.3208306557625921,0.39408888304120554,0.8436018957345972,0.8315789473684211,0.8229166666666666,0.8272251308900523,0.9097826086956522
13,0.32247716280347793,0.3770044338646658,0.8578199052132701,0.8367346938775511,0.8541666666666666,0.845360824742268,0.9156702898550725
14,0.31159228765243313,0.3857023125576182,0.8341232227488151,0.8144329896907216,0.8229166666666666,0.8186528497409327,0.9134057971014493
15,0.2966213056625421,0.3940129644497876,0.8483412322274881,0.8076923076923077,0.875,0.84,0.9122282608695653
16,0.29455810435301893,0.3847835091476757,0.8436018957345972,0.8315789473684211,0.8229166666666666,0.8272251308900523,0.9163949275362319
17,0.2993016354695475,0.38502713656538473,0.8341232227488151,0.8210526315789474,0.8125,0.8167539267015707,0.9166666666666667
18,0.2900442737524761,0.4021103669540577,0.8483412322274881,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9117753623188406
19,0.2829781322433997,0.396521941321721,0.8578199052132701,0.8235294117647058,0.875,0.8484848484848485,0.9134057971014492
20,0.2785572376398288,0.39630762060389135,0.8483412322274881,0.8137254901960784,0.8645833333333334,0.8383838383838383,0.9121376811594203
21,0.2743017640437661,0.40605036299940533,0.8388625592417062,0.7924528301886793,0.875,0.8316831683168316,0.9095108695652173
22,0.2728314077214273,0.4058507327078643,0.8436018957345972,0.8118811881188119,0.8541666666666666,0.8324873096446701,0.9122282608695652
23,0.27248990776134413,0.4183020343853964,0.8341232227488151,0.7961165048543689,0.8541666666666666,0.8241206030150754,0.9067934782608696
24,0.2595247572922056,0.3925625885267393,0.8530805687203792,0.8350515463917526,0.84375,0.8393782383419689,0.9187500000000001
25,0.26119488037565847,0.4027979864045907,0.8483412322274881,0.826530612244898,0.84375,0.8350515463917526,0.9154891304347826
26,0.25570015734766444,0.42681838233041536,0.8436018957345972,0.8118811881188119,0.8541666666666666,0.8324873096446701,0.9089673913043478
27,0.25615773349116566,0.44373132359077583,0.8388625592417062,0.8297872340425532,0.8125,0.8210526315789474,0.9032608695652175
28,0.2567892565280376,0.4119551065267545,0.8436018957345972,0.8181818181818182,0.84375,0.8307692307692308,0.9155797101449276
29,0.2527142629151101,0.40257167187629717,0.8530805687203792,0.8155339805825242,0.875,0.8442211055276382,0.9210144927536232
30,0.25241464203221375,0.4614156539688743,0.8151658767772512,0.8202247191011236,0.7604166666666666,0.7891891891891892,0.9037137681159421
31,0.24707022035319892,0.4119672792923959,0.8530805687203792,0.8217821782178217,0.8645833333333334,0.8426395939086294,0.9150362318840579
32,0.25259741410736797,0.4239925845256914,0.8436018957345972,0.8181818181818182,0.84375,0.8307692307692308,0.9131340579710145
33,0.2503431521064446,0.4191285603419299,0.8578199052132701,0.8367346938775511,0.8541666666666666,0.845360824742268,0.9172101449275362
34,0.24591554711934085,0.4150475512183673,0.8436018957345972,0.8315789473684211,0.8229166666666666,0.8272251308900523,0.9170289855072464
35,0.24652419119967262,0.42532252989956554,0.8483412322274881,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9165760869565218
