epoch,train_loss,validation_loss,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_roc_auc
1,0.5524657167207528,0.47779885893222485,0.7746806039488966,0.7840909090909091,0.700507614213198,0.739946380697051,0.8516233872107306
2,0.4726577517080757,0.44929688185903394,0.794425087108014,0.8126801152737753,0.7157360406091371,0.7611336032388664,0.8709496842356982
3,0.4454581002502573,0.42615641904486457,0.8072009291521487,0.8238636363636364,0.7360406091370558,0.7774798927613941,0.8874933423189382
4,0.436142054278087,0.41377729932051777,0.818815331010453,0.8005050505050505,0.8045685279187818,0.8025316455696202,0.8969445320057827
5,0.4239254177179385,0.40127297661307243,0.826945412311266,0.8319783197831978,0.7791878172588832,0.8047182175622543,0.9026619854563637
6,0.40535975801572477,0.39469690494559506,0.8292682926829268,0.8365122615803815,0.7791878172588832,0.8068331143232589,0.9048250524462222
7,0.39997314842135123,0.39054991271991485,0.835075493612079,0.8028846153846154,0.8477157360406091,0.8246913580246914,0.9071511646865726
8,0.3869308097776331,0.38390807435349167,0.835075493612079,0.8247422680412371,0.8121827411167513,0.8184143222506394,0.9087598778247591
9,0.3810159977744607,0.37544017417505643,0.8443670150987224,0.8333333333333334,0.8248730964467005,0.8290816326530612,0.9125968760530005
10,0.3750092785862276,0.3732076834510843,0.8408826945412311,0.8320413436692506,0.817258883248731,0.8245838668373879,0.9131240556962574
11,0.37147085951477526,0.3682096030100159,0.8408826945412311,0.8188585607940446,0.8375634517766497,0.8281053952321205,0.9159936521049142
12,0.3589534691822382,0.3632701339414311,0.835075493612079,0.8118811881188119,0.8324873096446701,0.8220551378446115,0.918352373395363
13,0.36192044515322325,0.36928546456371314,0.8397212543554007,0.8106796116504854,0.8477157360406091,0.8287841191066998,0.91694474939945
14,0.3498769494573016,0.37233895966815617,0.8420441347270615,0.8341968911917098,0.817258883248731,0.8256410256410256,0.9147110294677115
15,0.34370143657676017,0.3548512656791146,0.851335656213705,0.8308457711442786,0.8477157360406091,0.8391959798994975,0.9223741562408287
16,0.34523716509645197,0.357912053249162,0.8466898954703833,0.8358974358974359,0.8274111675126904,0.8316326530612245,0.9210969684453092
17,0.33938475748552477,0.35329468117358376,0.8524970963995354,0.8379746835443038,0.8401015228426396,0.8390367553865653,0.9228306829422059
18,0.3362780766073309,0.3621620927676645,0.8408826945412311,0.8337662337662337,0.8147208121827412,0.8241335044929397,0.9193415145816803
19,0.3320316581165089,0.3623743254202445,0.8466898954703833,0.8291457286432161,0.8375634517766497,0.8333333333333334,0.9200915227339427
20,0.3292342683415354,0.3481894758520226,0.8501742160278746,0.8337531486146096,0.8401015228426396,0.8369152970922883,0.9250100544571137
21,0.3240128035465703,0.3467956118536605,0.8571428571428571,0.8312958435207825,0.8629441624365483,0.8468244084682441,0.9262328938358027
22,0.3278315647852187,0.34881573655879455,0.859465737514518,0.8438287153652393,0.850253807106599,0.8470290771175727,0.9248035304731573
23,0.32073012862892886,0.3427285618829118,0.8559814169570267,0.8443877551020408,0.8401015228426396,0.8422391857506362,0.9271350775551909
24,0.3155831808358236,0.34903143403422127,0.8501742160278746,0.8406169665809768,0.8299492385786802,0.8352490421455939,0.9261513712105566
25,0.3164015927216067,0.33963661278304874,0.8501742160278746,0.8271604938271605,0.850253807106599,0.8385481852315394,0.9295318427374211
26,0.3106871120160961,0.3417351954766959,0.859465737514518,0.8508997429305912,0.8401015228426396,0.8454661558109834,0.9279666083326993
27,0.30971305392623033,0.34009434114903664,0.851335656213705,0.8292079207920792,0.850253807106599,0.8395989974937343,0.9292872748616833
28,0.3058829693979947,0.33979658756521935,0.8420441347270615,0.8115942028985508,0.8527918781725888,0.8316831683168316,0.9301188056391918
29,0.30490996429213774,0.34115623877438933,0.8536585365853658,0.8316831683168316,0.8527918781725888,0.8421052631578947,0.9299448907053338
30,0.3043055063152798,0.34104124331169705,0.8466898954703833,0.8195121951219512,0.8527918781725888,0.835820895522388,0.9291514038196067
31,0.3026320115413541,0.3398786319395945,0.8559814169570267,0.8308823529411765,0.8604060913705583,0.8453865336658354,0.9304883748736399
32,0.30075224830607356,0.3402695565481219,0.8524970963995354,0.8296296296296296,0.8527918781725888,0.8410513141426783,0.9291296644528745
33,0.29959232847848144,0.34135267249244705,0.851335656213705,0.8463541666666666,0.8248730964467005,0.8354755784061697,0.9309449015750171
34,0.2879846643951377,0.3368600319279196,0.8583042973286876,0.8451776649746193,0.8451776649746193,0.8451776649746193,0.9327927477472582
35,0.2857713859974689,0.33271730195354504,0.8571428571428571,0.8345679012345679,0.8578680203045685,0.8460575719649562,0.933211230556854
36,0.2902850684690233,0.33810337934898305,0.8490127758420442,0.8402061855670103,0.8274111675126904,0.8337595907928389,0.9314177328014436
37,0.2920717107812477,0.3302944587775085,0.8606271777003485,0.8407960199004975,0.8578680203045685,0.8492462311557789,0.9342221111099033
38,0.27937043857806043,0.33111617010644917,0.8652729384436701,0.8423645320197044,0.868020304568528,0.855,0.9327383993304275
39,0.2884421646898002,0.3302028105095565,0.8641114982578397,0.8436724565756824,0.8629441624365483,0.8531994981179423,0.9328579658474548
40,0.27716142388037696,0.3311132494442416,0.8606271777003485,0.8459595959595959,0.850253807106599,0.8481012658227848,0.9345862455026686
41,0.28383867094589477,0.34080465510054886,0.8548199767711963,0.8387909319899244,0.8451776649746193,0.8419721871049305,0.9307383775910608
42,0.271377987698662,0.3284994380745461,0.859465737514518,0.8473282442748091,0.8451776649746193,0.8462515883100381,0.9350427722040457
43,0.27268358791922,0.33550069684489403,0.851335656213705,0.8259803921568627,0.8553299492385786,0.8403990024937655,0.9325970934466679
44,0.2746436031945131,0.33012958848794854,0.8606271777003485,0.8309178743961353,0.8730964467005076,0.8514851485148515,0.9337329753584278
45,0.2668671883096189,0.3308511974331117,0.8629500580720093,0.8520408163265306,0.8477157360406091,0.8498727735368957,0.9347058120196958
46,0.27009235431880474,0.32735062754874167,0.8641114982578397,0.8436724565756824,0.8629441624365483,0.8531994981179423,0.9366243111338168
47,0.2612056437400951,0.33726443043984605,0.8617886178861789,0.8428927680798005,0.8578680203045685,0.8503144654088051,0.9342329807932696
48,0.27043663936416223,0.3355446409057657,0.859465737514518,0.8353808353808354,0.8629441624365483,0.8489388264669163,0.9335210165327883
49,0.26282643731210054,0.33240143349015616,0.8524970963995354,0.8186157517899761,0.8705583756345178,0.8437884378843789,0.9347275513864282
50,0.2697943250208379,0.33038003668275584,0.859465737514518,0.8421052631578947,0.8527918781725888,0.8474148802017655,0.9343416776269309
51,0.2627310607038552,0.3291764261415196,0.859465737514518,0.8337408312958435,0.8654822335025381,0.8493150684931506,0.9349721192621658
52,0.2657758229373587,0.32949126244422033,0.859465737514518,0.8353808353808354,0.8629441624365483,0.8489388264669163,0.934982988945532
53,0.26591916448594266,0.32650594195214716,0.8536585365853658,0.8401015228426396,0.8401015228426396,0.8401015228426396,0.9367275731257948
54,0.2585105496813789,0.3307476938809252,0.8606271777003485,0.8477157360406091,0.8477157360406091,0.8477157360406091,0.9364232219915433
55,0.26062509259540445,0.3335070731886311,0.8571428571428571,0.8362282878411911,0.8553299492385786,0.8456712672521958,0.9347601604365264
56,0.26637158654873666,0.33002124351214585,0.8478513356562137,0.8246913580246914,0.8477157360406091,0.8360450563204005,0.9347710301198926
57,0.2610519610285846,0.33350516383240864,0.859465737514518,0.8491048593350383,0.8426395939086294,0.845859872611465,0.9359014771899694
58,0.25744883262254054,0.3300235692009278,0.851335656213705,0.8341708542713567,0.8426395939086294,0.8383838383838383,0.9353797323883956
59,0.2529417304772567,0.33813413261121156,0.8548199767711963,0.8422391857506362,0.8401015228426396,0.841168996188056,0.934716681703062
60,0.2542903931918314,0.3320359751737907,0.851335656213705,0.8308457711442786,0.8477157360406091,0.8391959798994975,0.9355753866889857
61,0.25267255198570293,0.3346567491240341,0.8548199767711963,0.8405063291139241,0.8426395939086294,0.8415716096324461,0.9357547364645268
62,0.25037522452329497,0.332935862424897,0.8548199767711963,0.8493506493506493,0.8299492385786802,0.8395378690629012,0.9352764703964174
63,0.25151794474022754,0.3330459588842248,0.8606271777003485,0.8357843137254902,0.8654822335025381,0.8503740648379052,0.9359340862400678
64,0.24512123240045688,0.3336201201471025,0.8559814169570267,0.8409090909090909,0.8451776649746193,0.8430379746835444,0.9367167034424287
65,0.24844391869087537,0.3320392077046681,0.8571428571428571,0.8483290488431876,0.8375634517766497,0.842911877394636,0.936124305698975
66,0.2441017560536392,0.3332890148916034,0.8443670150987224,0.8233830845771144,0.8401015228426396,0.8316582914572864,0.9347927694866248
67,0.24479219707225489,0.3407744046703033,0.8548199767711963,0.8272506082725061,0.8629441624365483,0.84472049689441,0.9345482016108871
68,0.23658062950285258,0.3412225601565132,0.8524970963995354,0.8345864661654135,0.8451776649746193,0.8398486759142497,0.9349232056870184
69,0.24669097215694713,0.335161207964196,0.8559814169570267,0.835820895522388,0.8527918781725888,0.8442211055276382,0.9364340916749095
70,0.2434215043105331,0.34540437674203955,0.851335656213705,0.8427835051546392,0.8299492385786802,0.8363171355498721,0.9349395102120676
71,0.23834243399471847,0.34456180484314275,0.8455284552845529,0.8206388206388207,0.8477157360406091,0.8339575530586767,0.9341949369014881
72,0.2466900171369812,0.3364035546364269,0.8536585365853658,0.8366834170854272,0.8451776649746193,0.8409090909090909,0.9371188817269752
73,0.240643251552561,0.3395212617346911,0.851335656213705,0.821256038647343,0.8629441624365483,0.8415841584158416,0.9340536310177285
74,0.2374034257604319,0.3304640984424454,0.8478513356562137,0.826302729528536,0.8451776649746193,0.835633626097867,0.936651485342232
75,0.2345332589977101,0.3361857457997215,0.8536585365853658,0.8236714975845411,0.8654822335025381,0.844059405940594,0.9376351916868662
76,0.24088750365382966,0.3329642435814861,0.8524970963995354,0.8329177057356608,0.8477157360406091,0.8402515723270441,0.9383743301557625
77,0.234206677815277,0.33631414046963193,0.859465737514518,0.8353808353808354,0.8629441624365483,0.8489388264669163,0.9369667061598497
78,0.23295096204431487,0.3359909771349926,0.8548199767711963,0.8354114713216958,0.850253807106599,0.8427672955974843,0.9386216154523419
79,0.23419378064167007,0.3298042414149618,0.8629500580720093,0.8399014778325123,0.8654822335025381,0.8525,0.9379585647670083
80,0.2288346636896992,0.34944170107686423,0.8571428571428571,0.8519480519480519,0.8324873096446701,0.8421052631578947,0.936656920183915
81,0.22764561265036085,0.33576150382160447,0.859465737514518,0.8421052631578947,0.8527918781725888,0.8474148802017655,0.9364286568332264
82,0.23814272329092198,0.3339577351851469,0.8583042973286876,0.8383084577114428,0.8553299492385786,0.8467336683417085,0.9374775812780574
83,0.22623410126655624,0.3287548990822835,0.8617886178861789,0.8313253012048193,0.8756345177664975,0.8529048207663782,0.9390591202078283
84,0.22308185650285986,0.33129639257260457,0.8641114982578397,0.8436724565756824,0.8629441624365483,0.8531994981179423,0.9380591093381451
85,0.2294063150493148,0.3385897818411961,0.8664343786295006,0.8567774936061381,0.850253807106599,0.8535031847133758,0.9370482287850955
86,0.23212342165307714,0.3286005823454375,0.8501742160278746,0.8354430379746836,0.8375634517766497,0.8365019011406845,0.9398580419352385
87,0.22405880856488006,0.33673986844484816,0.8583042973286876,0.8451776649746193,0.8451776649746193,0.8451776649746193,0.9374993206447896
88,0.22671072019930974,0.33274303213990664,0.8664343786295006,0.8444444444444444,0.868020304568528,0.8560700876095119,0.9398634767769214
89,0.22683753372462886,0.33554780545550356,0.8559814169570267,0.8443877551020408,0.8401015228426396,0.8422391857506362,0.9361514799073903
90,0.22324471184733602,0.3336928750752849,0.859465737514518,0.8473282442748091,0.8451776649746193,0.8462515883100381,0.9383471559473472
91,0.21898993220377766,0.34150926839737666,0.8559814169570267,0.8461538461538461,0.8375634517766497,0.8418367346938775,0.937618887161817
92,0.2200945685119838,0.3432284185487634,0.8629500580720093,0.8365853658536585,0.8705583756345178,0.8532338308457711,0.9378036717790411
93,0.2269978890827192,0.3299985913587918,0.8606271777003485,0.8407960199004975,0.8578680203045685,0.8492462311557789,0.9382819378471504
94,0.22800402644082915,0.34247309672154064,0.8536585365853658,0.8401015228426396,0.8401015228426396,0.8401015228426396,0.9359694127110078
95,0.22448523669201303,0.34022319908756826,0.8583042973286876,0.8434343434343434,0.8477157360406091,0.8455696202531645,0.9362438722160024
96,0.22110495103297237,0.34725174463584446,0.8559814169570267,0.835820895522388,0.8527918781725888,0.8442211055276382,0.9370101848933141
97,0.22355246188940134,0.3434413030103247,0.8629500580720093,0.845,0.8578680203045685,0.8513853904282116,0.9391433602539159
98,0.2205960395462546,0.3562778832951212,0.8559814169570267,0.8426395939086294,0.8426395939086294,0.8426395939086294,0.9332275350819031
99,0.22129212383264724,0.35375583569901053,0.8583042973286876,0.8578947368421053,0.8274111675126904,0.8423772609819121,0.9347384210697942
100,0.2138315447989632,0.34278691237258024,0.859465737514518,0.8321167883211679,0.868020304568528,0.8496894409937888,0.9355536473222534
101,0.21789504919341815,0.35296236890672117,0.8571428571428571,0.8395989974937343,0.850253807106599,0.8448928121059268,0.9360101740236306
102,0.21866299780234477,0.3489866368515843,0.8606271777003485,0.8549222797927462,0.8375634517766497,0.8461538461538461,0.9365101794584725
103,0.21817631949180266,0.3515737570398222,0.8629500580720093,0.859375,0.8375634517766497,0.8483290488431876,0.9350482070457288
104,0.21776176865172714,0.3467941113534566,0.8548199767711963,0.8493506493506493,0.8299492385786802,0.8395378690629012,0.9367710518592594
105,0.22084434277005358,0.34444987725436205,0.859465737514518,0.8527131782945736,0.8375634517766497,0.8450704225352113,0.9363471342079804
106,0.21742526599048442,0.3344038459759002,0.8536585365853658,0.8418367346938775,0.8375634517766497,0.8396946564885496,0.9381270448591832
107,0.21339494217898677,0.33587314062140683,0.8606271777003485,0.8459595959595959,0.850253807106599,0.8481012658227848,0.9388145523320905
108,0.2209006196273438,0.3410167980346392,0.8629500580720093,0.8575129533678757,0.8401015228426396,0.8487179487179487,0.9380971532299264
109,0.21056229102499,0.3413136987389865,0.8641114982578397,0.8578811369509044,0.8426395939086294,0.8501920614596671,0.9395156469092054
110,0.21092812341672404,0.3503044438694412,0.8571428571428571,0.8395989974937343,0.850253807106599,0.8448928121059268,0.9366460505005489
111,0.21384237378770748,0.3502269424281746,0.8652729384436701,0.8601036269430051,0.8426395939086294,0.8512820512820513,0.937752040783052
112,0.20285451706111993,0.35881605290923524,0.8687572590011614,0.8630490956072352,0.8477157360406091,0.8553137003841229,0.9374857335405821
